Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
12-JUL-2021,36301.1,36339.7,36086.9,36176.65,21565622,1122.39
13-JUL-2021,36320.65,36329.05,36066.1,36110.3,20211766,1233.16
14-JUL-2021,36124.75,36153.2,35912.25,36073.2,29413273,1631.64
15-JUL-2021,36181.15,36223.2,35948.4,36182.95,40662424,1748.71
16-JUL-2021,36300.35,36418.7,36139.6,36253.55,48983883,2342.59
19-JUL-2021,36073.35,36295.35,36054.75,36180.4,26550275,1363.07
20-JUL-2021,36189.8,36403.15,36110.65,36230.25,34245583,1682.51
22-JUL-2021,36429.2,36734,36205.55,36263.6,37005261,4082.73
23-JUL-2021,36327.8,36683.6,36210.5,36558.65,59866851,3564.1
26-JUL-2021,36639.15,36746.5,36459.05,36486.75,62670265,2903.66
27-JUL-2021,36551.45,36620.3,36307.35,36360.8,36914143,2445.04
28-JUL-2021,36418.15,36489.05,36194.65,36360.35,28292515,1911.85
29-JUL-2021,36372.6,36469.2,35955.85,35990.05,30330234,2112.77
30-JUL-2021,36055.7,36246.1,35859.9,36051.9,34849876,2613.33
02-AUG-2021,36250.15,36385.45,36123.7,36199.95,32168125,2661.07
03-AUG-2021,36264.1,36885.55,36196.3,36826.05,51044924,3853.61
04-AUG-2021,36909.05,36935.65,36429.4,36482.45,32637675,2422.95
05-AUG-2021,36626.9,36781.55,36320.9,36701.45,60491817,2446.49
06-AUG-2021,36724.15,36813.35,36596.95,36669.8,41184389,2230.69
09-AUG-2021,36816.65,37016.95,36521.3,36691.9,31046092,1592.32
10-AUG-2021,36784.35,36790.4,36286.15,36537.25,29453650,1918.39
11-AUG-2021,36597.25,36641.7,36088.25,36425.85,27229790,1623.73
12-AUG-2021,36537,36696.05,36457,36521.85,38916024,1870.14
13-AUG-2021,36674.85,36907.85,36575.8,36842.05,40552087,2458.38
16-AUG-2021,36844.15,37063.3,36703.35,36954.25,20324539,1456.55
17-AUG-2021,37014.45,37514,36979.6,37478.55,30968270,2871.52
18-AUG-2021,37571.65,37878.85,37538.9,37738.3,46270895,4425.25
20-AUG-2021,37469.25,38741.45,37401.3,38596.05,53950165,5154.09
23-AUG-2021,38780.3,38913.75,38311.7,38489.5,33225733,3204.18
24-AUG-2021,38578.85,38675.05,38124.6,38232.8,26341462,2138.99
25-AUG-2021,38271.7,38663.3,38264.3,38448.1,27017406,2627.55
26-AUG-2021,38403.5,38864.2,38398.75,38670.7,37058451,3136.15
27-AUG-2021,38743.25,38884.55,38549.15,38819.5,24877159,1939.26
30-AUG-2021,38945.15,39172.95,38915.4,39150.2,27020573,2346.15
31-AUG-2021,39168.55,39615,39105.7,39529.7,48174510,3710.06
01-SEP-2021,39701.45,39821.15,39464.9,39644.7,32891602,2540.87
02-SEP-2021,39713.55,40323.65,39648.8,40296.4,40576646,3476.85
03-SEP-2021,40371.15,40441.85,40103.1,40226.25,27369583,2379.13
06-SEP-2021,40388.1,40514,40130.85,40169.05,20698693,1698.81
07-SEP-2021,40296.35,40642.65,40237.85,40289.85,52501922,2621.23
08-SEP-2021,40377.55,40434.7,39910.7,40263.45,28542948,2081.58
09-SEP-2021,40122,40610.4,40120.3,40577.95,33397273,2269.85
13-SEP-2021,40569.9,40754.8,40474.65,40592.35,29886955,1913.91
14-SEP-2021,40718.8,40750.6,40444.05,40469.55,34796506,2321.71
15-SEP-2021,40626.85,40645.4,40404.3,40504.5,30954575,1897.95
16-SEP-2021,40494.25,41402.3,40453.7,41007.6,161019398,4961.96
17-SEP-2021,41187.35,41406.1,40704.1,40798.9,99303376,4893.69
20-SEP-2021,40716.35,41535,40631.95,41169.7,85627197,3804.52
21-SEP-2021,41239.4,41676.8,41108.2,41619.95,70822591,3566.23
22-SEP-2021,41801.8,41821.9,41429.85,41507.25,67770460,3292.63
23-SEP-2021,41743.45,41775.75,41502.05,41548.8,47700422,3339.08
24-SEP-2021,41614.4,41649.05,41034.6,41090.9,43178302,2737.82
27-SEP-2021,41268.2,41273,40657.85,40720.6,34138606,2049.19
28-SEP-2021,40872.15,41085.9,40537.8,40682.95,33448464,2411.48
29-SEP-2021,40570.05,40830.7,40413.65,40472.15,29177307,2191.91
30-SEP-2021,40558.65,40646.55,40338.4,40426.55,35674402,2488.41
01-OCT-2021,40400.85,40465.85,40036.45,40399,29228330,1785.18
04-OCT-2021,40465.45,40686,40319.4,40445.45,24305179,1672.17
05-OCT-2021,40440.55,40606.45,40373.6,40427.5,25597315,1723.13
06-OCT-2021,40496.85,40754.45,40079.9,40167.45,42975168,2793.81
07-OCT-2021,40399.25,40480.55,40210.55,40226.4,24320218,1824.83
08-OCT-2021,40363.3,40399.5,39915,39993.35,23007518,1875.27
11-OCT-2021,40070.25,40434.05,40061.9,40318.05,32752617,1849.63
12-OCT-2021,40262.6,40892.6,40239.25,40808.75,52095317,3148.11
13-OCT-2021,41004.15,41244.25,40697.3,41149.4,70324330,3419.63
14-OCT-2021,41446.2,41789.3,41277.35,41377.2,98491769,3853.16
18-OCT-2021,42021.45,42021.45,41488,41564.15,73519124,3193.81
19-OCT-2021,41653.35,41704.5,40171.3,40237.3,77243923,4184.7
20-OCT-2021,40343.35,40593.1,39589.4,39696.35,65847245,4049.53
21-OCT-2021,40008.35,40035.65,39163.8,39354.45,38821450,2666.25
22-OCT-2021,39502.9,39684.05,38563.65,38874.8,47746836,2318
25-OCT-2021,38774.5,38849.45,38028.5,38491,35425714,2039.17
26-OCT-2021,38569.25,38955.2,38426.15,38826.85,30930212,1949.42
27-OCT-2021,39090.55,39177.5,38845.55,38946.1,47961792,3261.29
28-OCT-2021,38899.3,38966.55,38098.3,38208.55,74002069,3997.95
29-OCT-2021,38253.8,38451.8,37878.85,38222.1,50344997,3222.53
01-NOV-2021,38383.6,38733.95,38082.45,38663.65,41083425,2521.18
02-NOV-2021,38758.65,38875.45,38499.65,38616.2,31321063,2023.56
03-NOV-2021,38762.65,38780.8,38146.95,38370.1,37748838,2385.83
04-NOV-2021,38695.6,38769.1,38627.7,38710.1,8783186,373.79
08-NOV-2021,39045.6,39141.05,38434.65,39094.75,35097237,2376.45
09-NOV-2021,39064.2,39126.35,38860.95,38964.25,25793337,2325.48
10-NOV-2021,38808.95,39018.3,38709.9,38917.35,26432041,1933.74
11-NOV-2021,38922.85,38922.85,38419.3,38542.55,19959476,1565.98
12-NOV-2021,38743.9,38997.75,38587.45,38912.75,24773671,1820.45
15-NOV-2021,39014.75,39353.7,38937.85,39278.3,49118314,2163.37
16-NOV-2021,39396.4,39407.15,38951.9,39014.65,26357175,1694.99
17-NOV-2021,38992.5,39346.65,38953.4,39013.45,56742598,2265.71
18-NOV-2021,39042.75,39204.6,38646.25,38866.5,31837172,1825.02
22-NOV-2021,38998.7,39026.25,38147.05,38351.65,38160412,2246.9
23-NOV-2021,38190.05,38619.95,38059.9,38560.1,24607327,1668.23
24-NOV-2021,38677.9,38683.95,38066.65,38178.2,25004109,1518.72
25-NOV-2021,38206.05,38307.85,37837.95,38259.75,33538454,1705.33
26-NOV-2021,38050.55,38097.2,37457.85,37547.15,42502285,2452.28
29-NOV-2021,37359.05,37463.7,36808.7,37324.85,34208951,1946.02
30-NOV-2021,37276.15,37769.45,37275.05,37386.95,50356115,3729.29
01-DEC-2021,37612.35,37727.45,37341.85,37457.85,28041640,1785.88
02-DEC-2021,37547.45,37930.3,37434.8,37892.6,27892223,1708.56
03-DEC-2021,37843.25,37896.9,37473.75,37498.1,24251002,1676.41
06-DEC-2021,37527.55,37629.15,36745.3,36821.85,21948907,1262.66
07-DEC-2021,37078.3,37347.05,36907.1,37175.85,18407191,1360.32
08-DEC-2021,37200.8,37695.8,37200.8,37659.95,18132319,1253.31
09-DEC-2021,37632.75,38264.3,37511.55,38201.65,47684149,2028.42
10-DEC-2021,38287.15,38337.4,37986.85,38189.55,44601215,1901.86
13-DEC-2021,38408.8,38450.95,37772.95,37823.55,33521810,1950.35
14-DEC-2021,37817.6,37937.55,37499.45,37642.6,47647778,2092.61
15-DEC-2021,37692.7,37766.65,37318.4,37424.65,42647735,1694.08
16-DEC-2021,37538.3,37566.6,37110.1,37244.35,30857524,1328.83
17-DEC-2021,37164.85,37199.5,36378.25,36438,41499297,2140.16
20-DEC-2021,36231.15,36244.15,35653.55,36084.65,49193781,2279.42
21-DEC-2021,36295.7,36674,36174.4,36336.8,32346953,1831.9
22-DEC-2021,36558.65,36669.45,36309.3,36505.55,25963802,1494.45
23-DEC-2021,36756.7,37041.85,36623.05,36995.1,32562358,1729.33
24-DEC-2021,37136.25,37152.3,36836.95,36913.75,26017914,1520.31
27-DEC-2021,36871.3,36965.05,36558,36883.4,13683824,879.22
28-DEC-2021,37004.5,37191.1,36887.3,37162.7,17673863,989.6
29-DEC-2021,37180.3,37236.35,36991.1,37028.7,18877615,1237.95
30-DEC-2021,37063.15,37159.35,36999.4,37075.65,18419557,1267.52
31-DEC-2021,37206.8,37630.4,37149.3,37579.95,15841295,1210.22
03-JAN-2022,37673.25,37725.5,37559.75,37606.05,13925408,931.83
04-JAN-2022,37687.6,37842.65,37477.75,37800.35,21234860,1505.02
05-JAN-2022,37798.7,37941.4,37690.7,37910.95,20565249,1369.8
06-JAN-2022,37704.25,37786.25,37427.95,37622.5,19829751,1505.56
07-JAN-2022,37649.2,37909.1,37644.7,37864.45,17494097,1289.27
10-JAN-2022,38012.2,38174.6,37904.85,37984.05,22839398,1226.13
11-JAN-2022,38039.9,38111.35,37781.65,37849.9,16746639,1258.12
12-JAN-2022,37976.85,38026.55,37821.2,37992.95,24492687,1624.62
13-JAN-2022,38092.3,38141.05,37922.35,38087.25,23495230,1615.49
14-JAN-2022,38080,38124.4,37784,37816,27720033,2010.65
17-JAN-2022,37850.15,38092.15,37633.15,37988.9,22262508,1422.34
18-JAN-2022,38085.35,38218.15,37439.55,37503.15,26936850,1738.78
19-JAN-2022,37491.7,37508.9,37036.65,37106.4,22746815,1672.57
20-JAN-2022,37216.8,37317.25,36530,36681.4,32189045,2162.66
21-JAN-2022,36633.65,36993.95,36502.95,36812.9,34024511,2507.04
24-JAN-2022,36838.65,36880.7,35783.25,35941.35,32207153,2001.42
25-JAN-2022,35849.25,36443.25,35366.55,36382.85,31706902,1868.2
27-JAN-2022,36093.7,36228.45,35689.2,35966.8,39885444,2360.22
28-JAN-2022,36033.75,36552.3,36033.05,36188.3,28525709,1829.14
31-JAN-2022,36361.45,36669.8,36351.75,36467.25,27963355,1772.91
01-FEB-2022,36720.05,37231.35,36533.7,37183.8,54855716,2259.21
02-FEB-2022,37482.15,37609.5,37274.85,37581.5,50070121,2008.66
03-FEB-2022,37570.2,37699.7,37338.7,37467.2,45565301,2379.65
04-FEB-2022,37662.5,37712.25,37210.7,37508.4,68988475,2608.92
07-FEB-2022,37468.4,37591.05,36595.2,36764.95,39339541,2017.92
08-FEB-2022,36848.95,36890.8,36555.35,36765.95,27892153,1636.11
09-FEB-2022,36907.95,36936.45,36709.25,36852.85,21721913,1376.09
10-FEB-2022,36836.15,37043.1,36515.2,36982.55,29595815,1552.4
11-FEB-2022,36874.05,36877.15,36407.65,36671.65,29800752,1883.52
14-FEB-2022,35988.05,36027.3,35556.1,35661.25,33926904,1734.73
15-FEB-2022,35845,36528.95,35683.6,36438.7,26527956,1722.34
16-FEB-2022,36510.45,36698.75,36274.6,36460.75,19860430,1203.71
17-FEB-2022,36526.15,36653.65,36320.15,36571.7,23703698,1437.08
18-FEB-2022,36439.2,36662.95,36370.1,36498.7,17365378,1182.21
21-FEB-2022,36291.1,36400.15,36055.35,36200.3,24348855,1192.7
22-FEB-2022,35713.4,35946.2,35561.8,35879.85,36809677,1688.2
23-FEB-2022,36005.7,36108.15,35865,35933.1,20134872,1338.5
24-FEB-2022,34984.95,35452.75,34608.65,34735.15,63388931,3279.77
25-FEB-2022,35057.65,35465.8,34934.05,35292.55,37767315,2286.25
28-FEB-2022,35150.55,35593.85,34623.55,35515.4,44447818,2859.39
02-MAR-2022,35187.6,35427.35,35035.55,35364.45,34925415,2191.13
03-MAR-2022,35494.1,35555.85,34955.55,35019.6,46051013,2602.07
04-MAR-2022,34788.8,34854.15,34136.5,34627.85,87801121,4065.64
07-MAR-2022,33960.1,34072.6,33407.55,33657.45,65122029,3061.74
08-MAR-2022,33495.8,34044.5,33462.4,34006.9,54594885,2817.8
09-MAR-2022,34192.15,34615.55,33963.2,34486.95,60299920,2859.63
10-MAR-2022,35050.95,35587.1,34966.75,35530.3,54428251,3132.13
11-MAR-2022,35519.95,35655.45,35255.6,35613.65,55382861,2547.85
14-MAR-2022,35654.3,35654.3,35237.85,35589.4,47011786,2116.1
15-MAR-2022,35534.3,35985.45,35438.3,35649.95,54822681,2890.37
16-MAR-2022,35978.95,36338.2,35769.55,36273.6,36015729,2112.15
17-MAR-2022,36605.85,36822.4,36513.85,36782.7,54578694,3169.51
21-MAR-2022,36843.85,36869.25,36085.15,36149.35,40122513,2013.56
22-MAR-2022,36118.65,36148.8,35382.8,35887.05,55153814,3297.99
23-MAR-2022,36126.35,36136.75,35751.3,35789.85,57483113,3002.06
24-MAR-2022,35714.2,36029.35,35634.25,35797.15,54013708,2631.57
25-MAR-2022,35907.95,35924.55,35314.85,35522.75,42125957,2118.4
28-MAR-2022,35632.55,35723.5,35264.9,35659.45,39068877,2058.62
29-MAR-2022,35736.25,35853.05,35555.05,35640.15,28826904,1602.85
30-MAR-2022,35831.75,36029.35,35754.75,35858.25,40999538,2607.97
31-MAR-2022,35963.15,36397.4,35939.4,36287.75,43123645,2453.98
01-APR-2022,36321.45,36829.9,36229.9,36712.15,27206261,1674.51
04-APR-2022,36767.7,37259.85,36613.85,37191.75,28562603,1711.7
05-APR-2022,37358.75,37866.65,37220.9,37656.8,39778927,1952.56
06-APR-2022,37477.15,37761.2,37307.35,37588.9,33266746,1906.4
07-APR-2022,37518.85,37846.2,37507.9,37561.7,30923341,1967.1
08-APR-2022,37710.4,38378.8,37607.8,38322.65,55054146,2631.22
11-APR-2022,38398.7,38533.35,38024.35,38236.25,55908512,2294.22
12-APR-2022,38088.55,38181.7,37797.15,37931.4,33803782,1797.9
13-APR-2022,38034.6,38309.75,37894.7,38191.4,31373468,1599.03
18-APR-2022,38028.6,38527.1,37952.4,38422.1,35882872,2002.29
19-APR-2022,38609.45,38808.7,37102.55,37337.4,36248555,2056.47
20-APR-2022,37517.4,37867.65,37270.7,37722.8,35131470,1904.98
21-APR-2022,37859.95,38087.35,37773.7,38005.9,33649367,2111.84
22-APR-2022,37838.3,38093.6,37661.05,37775.45,30169367,2385.06
25-APR-2022,37317.9,37674.3,36926.05,37167.4,39284008,2425.03
26-APR-2022,37528.65,37985.6,37505.25,37866.7,33386679,2081.45
27-APR-2022,37615.45,37800.2,37374.15,37634.5,30416509,2138.56
28-APR-2022,38106.15,38608.25,37854.7,38460.25,46961830,3372.46
29-APR-2022,38592.45,38781.05,38086.55,38204.15,39098424,2627.6
02-MAY-2022,38008.7,38341.6,37886.45,38285.3,28290590,1622.77
04-MAY-2022,38432.45,38737.35,37495.15,37621.8,41232123,2939.81
05-MAY-2022,37869.75,37990.55,37322.8,37408.05,35799863,2318.87
06-MAY-2022,36915.95,37419.3,36762.65,37279.3,48390643,2410.65
09-MAY-2022,37078.25,37123.6,36553.6,36732,31680204,1834.95
10-MAY-2022,36789.4,37311.3,36712.45,36911.9,30435080,1900.38
11-MAY-2022,36897.3,37056.8,36151.1,36658.4,28192985,1678.67
12-MAY-2022,36582.8,36612.85,35826.7,36221.75,32506237,1803.68
13-MAY-2022,36610.2,37371.55,36520.65,36887.15,30391845,2177.04
16-MAY-2022,37067.35,37095.25,36653.9,36759.5,17397871,1248.74
17-MAY-2022,36959.6,37606.55,36865.65,37518.75,31031749,1967.45
18-MAY-2022,37579.3,38033.15,37531.3,37989.05,34748848,2177.62
19-MAY-2022,37355.9,38136.5,37355.9,37740.45,90203506,3484.83
20-MAY-2022,38055.05,38699.15,37989.2,38546.35,48933534,2884.64
23-MAY-2022,38551.6,38784.3,38308,38510.8,33727041,2207.79
24-MAY-2022,38625.5,38625.95,37922.5,38010.85,27935708,2010.08
25-MAY-2022,38257.25,38334.3,37798.85,37930.95,24337073,1590.02
26-MAY-2022,37796.25,37924.2,37346.3,37849.2,32101017,2175.24
27-MAY-2022,38126.6,38343.25,37825.4,38242.7,22351838,1311.53
30-MAY-2022,38444.3,38731.7,38314.2,38610.4,23466919,1533.13
31-MAY-2022,38627.4,38957.95,38185.4,38713.45,61559431,4772.4
01-JUN-2022,38793.1,39280.75,38356.85,38434.55,25705456,1740.07
