Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
14-NOV-2020,12906.3,12911.4,12833.55,12864.6,137370936,6119.02
17-NOV-2020,13007.45,13008.35,12884.95,12960.9,920879716,49140.99
18-NOV-2020,12948.25,13032.6,12904.15,13022.75,1043099227,48169.2
19-NOV-2020,12931.65,13055.5,12840.0,12864.85,1009610819,52892.07
20-NOV-2020,12904.7,12992.35,12832.1,12962.45,902734567,51609.15
23-NOV-2020,13062.35,13076.0,12946.65,13036.65,842348668,50027.77
24-NOV-2020,13110.8,13179.1,13090.1,13158.3,810989180,45672.28
25-NOV-2020,13231.9,13244.8,12935.55,12959.8,1023380383,45734.55
26-NOV-2020,13001.4,13117.05,12900.1,13087.75,805810513,43729.55
27-NOV-2020,13117.1,13146.85,13030.25,13080.3,1665879376,104035.38
01-DEC-2020,13180.2,13244.3,13088.05,13225.7,871453843,41606.09
02-DEC-2020,13243.0,13254.85,13115.2,13244.35,1132396506,44370.82
03-DEC-2020,13342.75,13342.95,13252.35,13280.5,1078581766,48557.71
04-DEC-2020,13325.1,13415.05,13288.95,13396.5,1016516084,45799.07
07-DEC-2020,13406.35,13508.1,13387.85,13497.85,886105886,41623.7
08-DEC-2020,13536.75,13575.45,13439.3,13529.85,1046678355,43475.15
09-DEC-2020,13597.05,13673.1,13589.85,13649.6,979004023,37218.19
10-DEC-2020,13611.7,13632.85,13519.35,13612.35,832534815,38460.77
11-DEC-2020,13646.2,13707.9,13532.3,13647.9,1131841046,41985.74
14-DEC-2020,13706.2,13731.05,13615.45,13693.2,799294909,34704.65
15-DEC-2020,13685.65,13716.15,13583.55,13697.7,727885170,38248.13
16-DEC-2020,13792.15,13817.75,13735.95,13808.05,908464400,36600.79
17-DEC-2020,13838.9,13890.1,13802.95,13852.55,662385752,34905.35
18-DEC-2020,13877.75,13886.15,13767.45,13872.8,752615100,42934.05
21-DEC-2020,13852.75,13887.4,13214.0,13431.3,993373733,48203.2
22-DEC-2020,13467.1,13603.6,13272.05,13577.35,1045080971,45405.68
23-DEC-2020,13587.75,13744.1,13544.2,13725.55,805475572,34851.61
24-DEC-2020,13803.15,13882.8,13748.15,13862.1,756316405,31651.55
28-DEC-2020,13930.8,13997.0,13929.2,13986.7,698820505,27593.89
29-DEC-2020,14028.05,14077.95,13964.0,14037.65,754411486,31677.25
30-DEC-2020,14086.45,14103.85,13969.8,14088.45,612680345,30439.33
31-DEC-2020,14080.8,14127.6,14048.1,14090.75,801448184,33655.75
01-JAN-2021,14109.05,14166.1,14102.95,14137.55,612252114,21444.81
04-JAN-2021,14226.0,14282.4,14084.05,14267.05,890944888,36744.94
05-JAN-2021,14212.95,14373.85,14177.2,14355.9,833496981,40859.56
06-JAN-2021,14399.7,14403.05,14191.4,14305.65,1056764771,46716.24
07-JAN-2021,14417.9,14419.35,14290.65,14305.5,836480345,42439.3
08-JAN-2021,14424.8,14533.0,14393.45,14514.35,886906592,47504.56
11-JAN-2021,14638.8,14653.2,14535.4,14642.05,914650051,48758.61
12-JAN-2021,14632.7,14735.45,14593.35,14705.5,1379546690,55265.54
13-JAN-2021,14782.6,14793.25,14559.3,14694.95,1407169536,55517.58
14-JAN-2021,14688.2,14750.0,14608.1,14731.15,1001314209,45802.41
15-JAN-2021,14736.5,14760.25,14482.75,14558.8,1153712302,48981.95
18-JAN-2021,14574.15,14579.5,14332.85,14390.05,1074947889,49782.2
19-JAN-2021,14481.15,14653.85,14470.9,14632.2,842802855,41303.13
20-JAN-2021,14652.0,14771.0,14631.8,14751.3,944435422,42707.97
21-JAN-2021,14840.95,14860.85,14613.35,14686.55,1064217766,53746.05
22-JAN-2021,14684.35,14725.25,14466.2,14479.6,1161151870,56163.63
25-JAN-2021,14588.2,14602.9,14328.1,14348.45,917258207,51815.8
27-JAN-2021,14349.5,14349.5,14045.15,14085.85,951172188,49351.77
28-JAN-2021,13932.7,14017.8,13846.7,13947.25,1081458517,50159.66
29-JAN-2021,14075.65,14089.4,13704.15,13743.3,1125687575,58336.69
01-FEB-2021,13866.05,14414.6,13762.2,14361.65,1336529984,61730.89
02-FEB-2021,14556.0,14792.0,14546.3,14720.55,1372017537,68834.79
03-FEB-2021,14824.25,14931.65,14650.75,14854.0,1374129689,59516.67
04-FEB-2021,14860.05,14992.5,14806.65,14977.15,1539062227,57819.49
05-FEB-2021,15040.75,15099.25,14938.8,14988.95,1556801120,65045.1
08-FEB-2021,15123.15,15217.0,15103.7,15177.95,1080009067,49231.76
09-FEB-2021,15228.15,15313.45,15124.8,15171.25,1325218693,52806.94
10-FEB-2021,15184.3,15233.15,15047.65,15176.4,1081016208,51588.94
11-FEB-2021,15146.1,15262.3,15138.2,15249.65,888372953,40613.22
12-FEB-2021,15267.35,15318.85,15163.65,15245.75,1042860960,44503.36
15-FEB-2021,15350.25,15421.9,15326.4,15399.2,850611668,39490.11
16-FEB-2021,15455.4,15513.5,15328.6,15406.0,1062091069,47238.16
17-FEB-2021,15379.3,15413.9,15275.7,15318.5,1301175206,47675.4
18-FEB-2021,15353.65,15368.8,15210.25,15249.5,1602789504,51535.41
19-FEB-2021,15212.55,15275.4,15017.35,15102.65,1554539091,50675.29
22-FEB-2021,15119.55,15132.5,14758.75,14802.45,1059662954,46481.33
23-FEB-2021,14906.0,14979.3,14780.15,14844.25,1209769808,49577.15
24-FEB-2021,14876.75,15118.65,14869.65,15094.85,617662356,29219.15
25-FEB-2021,15193.55,15281.25,15177.6,15209.0,1156997060,52549.79
26-FEB-2021,15005.0,15045.15,14604.25,14667.6,1629245878,78894.5
01-MAR-2021,14834.5,14932.3,14774.65,14889.65,822993530,37122.29
02-MAR-2021,14993.9,15100.95,14897.9,15061.6,908519565,41844.17
03-MAR-2021,15205.05,15405.7,15147.55,15379.5,981599743,43778.37
04-MAR-2021,15172.3,15352.95,15139.5,15238.75,974013484,45189.08
05-MAR-2021,15139.75,15248.7,15009.2,15084.35,1008799017,46494.9
08-MAR-2021,15151.85,15250.6,15062.35,15096.85,823458690,35471.36
09-MAR-2021,15189.6,15252.0,15043.1,15206.0,908373546,44664.95
10-MAR-2021,15309.1,15327.0,15209.65,15284.85,588163053,31290.39
12-MAR-2021,15426.55,15438.5,15071.15,15140.15,756551758,39322.88
15-MAR-2021,15163.25,15165.4,14856.3,15040.85,747035263,34234.75
16-MAR-2021,15107.8,15159.1,15009.8,15033.3,702151434,33634.86
17-MAR-2021,15066.45,15074.8,14805.75,14828.85,747659540,36047.4
18-MAR-2021,14959.05,14977.45,14581.95,14662.5,851112777,38439.09
19-MAR-2021,14573.3,14886.95,14434.1,14847.25,1310491137,58031.17
22-MAR-2021,14850.75,14885.65,14729.45,14859.7,720614069,34824.12
23-MAR-2021,14898.3,15011.05,14849.15,14952.1,787545946,38355.41
24-MAR-2021,14853.2,14902.65,14676.35,14690.05,747133448,34604.19
25-MAR-2021,14713.35,14717.6,14393.5,14450.55,988633587,42794.14
26-MAR-2021,14624.9,14692.75,14539.25,14633.5,733437391,35844.02
30-MAR-2021,14755.6,14977.95,14745.95,14936.05,929210121,44011.52
31-MAR-2021,14913.0,14913.7,14787.6,14807.45,911009335,37658.0
01-APR-2021,14912.25,15008.95,14813.65,14993.05,742190182,36675.52
05-APR-2021,14970.2,14975.65,14596.95,14775.7,831267656,42825.66
06-APR-2021,14870.75,14922.3,14719.4,14836.25,749253329,40523.44
07-APR-2021,14869.85,15019.75,14810.45,14973.95,803884513,45593.91
08-APR-2021,15030.05,15139.95,14984.35,15036.15,772606850,43203.18
09-APR-2021,15045.2,15081.9,14957.6,15004.15,826843514,45555.3
12-APR-2021,14805.95,14812.0,14390.1,14450.05,1137902555,54704.7
13-APR-2021,14501.85,14660.2,14415.9,14639.4,975320329,49630.25
15-APR-2021,14655.75,14735.9,14487.95,14719.25,877636182,48634.46
16-APR-2021,14741.8,14850.15,14705.6,14773.2,886688463,45641.94
19-APR-2021,14459.0,14535.55,14346.1,14512.85,843149579,43975.08
20-APR-2021,14680.15,14688.15,14373.95,14466.8,847757494,47158.44
22-APR-2021,14395.9,14581.75,14329.6,14564.25,836096230,46781.16
23-APR-2021,14492.2,14625.1,14439.9,14510.95,867001032,41714.33
26-APR-2021,14618.9,14711.15,14590.45,14645.9,739918127,41865.08
27-APR-2021,14662.5,14822.95,14652.85,14807.75,800727612,39945.91
28-APR-2021,14871.45,15030.45,14855.55,15004.65,764221799,45537.24
29-APR-2021,15117.4,15178.85,14954.05,15029.95,916664652,49088.06
30-APR-2021,14891.25,15005.4,14760.3,14790.6,968975515,49141.81
03-MAY-2021,14645.6,14845.1,14583.35,14811.2,945255952,40980.55
04-MAY-2021,14871.9,14904.6,14647.65,14683.7,1181183721,43617.72
05-MAY-2021,14793.0,14843.3,14698.95,14823.2,940480821,43598.08
06-MAY-2021,14878.6,14947.15,14817.65,14928.6,869186165,40752.16
07-MAY-2021,15023.0,15060.15,14968.3,15021.65,940441644,43877.03
10-MAY-2021,15123.35,15167.45,15091.4,15146.65,1037003290,43031.04
11-MAY-2021,15003.2,15115.95,14978.05,15071.4,1188822781,43219.39
12-MAY-2021,15060.95,15062.15,14891.1,14940.0,1385613965,46940.2
14-MAY-2021,14996.9,14996.95,14809.0,14893.2,1101425495,51015.16
17-MAY-2021,14973.2,15148.5,14936.8,15134.15,907196071,44840.14
18-MAY-2021,15281.7,15348.3,15258.7,15325.0,907470425,45411.75
19-MAY-2021,15288.0,15366.2,15250.2,15272.55,950136752,41453.51
20-MAY-2021,15288.75,15317.05,15142.45,15164.45,1038277455,38441.08
21-MAY-2021,15252.95,15422.8,15246.9,15408.55,1024473811,42864.47
24-MAY-2021,15448.15,15498.0,15392.4,15445.2,1318883886,43336.47
25-MAY-2021,15543.1,15544.9,15401.5,15445.6,828675969,36291.77
26-MAY-2021,15494.85,15541.35,15425.4,15522.35,775665827,34637.52
27-MAY-2021,15552.65,15604.5,15500.55,15564.35,1707297507,74196.6
28-MAY-2021,15646.6,15690.5,15620.05,15650.35,994998846,41295.85
31-MAY-2021,15659.95,15822.35,15600.6,15798.7,902872946,41865.14
01-JUN-2021,15848.0,15875.15,15735.4,15789.4,748710543,35690.19
02-JUN-2021,15743.85,15853.25,15711.2,15832.2,1161053133,45377.23
03-JUN-2021,15913.95,15968.55,15881.0,15952.65,967371701,42196.18
04-JUN-2021,15980.9,16000.0,15897.15,15945.85,924516712,38438.41
07-JUN-2021,16004.05,16042.6,15956.05,16018.6,1283097541,37223.31
08-JUN-2021,16044.55,16049.0,15947.55,16017.2,916957215,35481.9
09-JUN-2021,16046.25,16082.8,15830.65,15904.75,1040614071,39128.38
10-JUN-2021,15966.85,16032.35,15925.7,16021.5,792534681,32460.07
11-JUN-2021,16080.65,16116.1,16019.9,16079.6,736532754,33701.84
14-JUN-2021,16056.45,16093.9,15851.35,16079.7,910465134,41567.29
15-JUN-2021,16134.3,16167.6,16113.6,16136.65,603943275,32452.34
16-JUN-2021,16111.65,16149.25,15998.85,16025.55,628362542,32213.97
17-JUN-2021,15897.6,16024.0,15865.45,15936.2,687779891,37157.99
18-JUN-2021,15988.65,15992.95,15665.25,15915.55,1095857544,60233.48
21-JUN-2021,15751.35,16009.0,15729.35,15991.25,747146908,33334.72
22-JUN-2021,16087.0,16147.35,16005.85,16026.95,679800496,34416.92
23-JUN-2021,16118.0,16118.15,15919.55,15933.15,718002466,33043.65
24-JUN-2021,15978.1,16038.0,15946.55,16011.55,612172600,37069.95
25-JUN-2021,16058.95,16097.2,15998.55,16087.2,583841789,34177.49
28-JUN-2021,16141.45,16141.7,16032.75,16055.2,592658931,26591.6
29-JUN-2021,16050.5,16088.55,15966.85,15992.1,724862193,33684.74
30-JUN-2021,16020.9,16073.85,15945.55,15959.4,551617037,27098.24
01-JUL-2021,15992.2,15992.75,15913.3,15928.1,460474969,24766.28
02-JUL-2021,15950.95,15972.65,15883.1,15957.1,476828532,24976.45
05-JUL-2021,16027.95,16078.2,15999.2,16066.9,434958600,23371.55
06-JUL-2021,16045.05,16149.7,16039.75,16054.9,678521568,33209.67
07-JUL-2021,16055.35,16133.7,16013.55,16117.4,566273587,28912.13
08-JUL-2021,16100.8,16136.4,15935.0,15981.95,559779451,26574.86
09-JUL-2021,15948.7,15987.4,15896.15,15952.4,446947304,25410.74
12-JUL-2021,16028.95,16050.95,15911.7,15955.95,459242776,23924.44
13-JUL-2021,16053.5,16063.7,15994.8,16055.6,493576499,24466.36
14-JUL-2021,16058.15,16112.0,16009.1,16091.5,407997695,24168.83
15-JUL-2021,16114.1,16184.7,16100.15,16160.2,593534126,27686.09
16-JUL-2021,16194.7,16200.3,16129.4,16172.05,560387052,28363.96
19-JUL-2021,16015.05,16097.4,15958.3,16006.9,486658326,25156.31
20-JUL-2021,15962.5,15983.1,15829.5,15886.25,574670087,30391.77
22-JUL-2021,15995.3,16105.6,15988.55,16094.25,501353552,35329.12
23-JUL-2021,16127.85,16161.65,16032.0,16119.1,543310009,29736.44
26-JUL-2021,16117.25,16156.2,16066.15,16094.2,671538590,27603.8
27-JUL-2021,16131.45,16152.7,15967.15,16011.05,621150561,34838.39
28-JUL-2021,16030.6,16030.6,15781.9,15983.9,610914732,33282.51
29-JUL-2021,16040.5,16082.55,16013.8,16045.2,693097698,37242.07
30-JUL-2021,16073.55,16138.65,16022.0,16040.15,694452404,38723.11
02-AUG-2021,16151.8,16174.95,16112.8,16166.95,538271694,28453.45
03-AUG-2021,16235.4,16415.95,16201.9,16399.95,624661069,35066.31
04-AUG-2021,16465.55,16544.7,16448.85,16494.55,709009956,39864.52
05-AUG-2021,16526.35,16566.2,16430.9,16520.5,689345101,37974.97
06-AUG-2021,16533.75,16564.0,16463.0,16476.55,602511419,33880.79
09-AUG-2021,16524.05,16554.45,16404.9,16483.45,431980427,25642.86
10-AUG-2021,16505.0,16578.65,16407.5,16493.85,533828340,29732.1
11-AUG-2021,16535.45,16547.75,16345.5,16490.15,593572198,30021.65
12-AUG-2021,16512.0,16577.8,16485.7,16569.3,495346726,25968.24
13-AUG-2021,16591.85,16731.2,16582.9,16716.15,566602415,35835.76
16-AUG-2021,16709.15,16769.3,16667.55,16748.0,438699908,28818.31
17-AUG-2021,16733.65,16819.55,16680.5,16805.15,612896600,38699.52
18-AUG-2021,16876.6,16897.3,16749.95,16778.8,530941669,34303.92
20-AUG-2021,16599.0,16724.6,16586.6,16642.15,653147372,41115.81
23-AUG-2021,16784.25,16784.8,16574.1,16673.35,630187725,34679.57
24-AUG-2021,16744.6,16825.7,16678.4,16808.0,612740257,34331.59
25-AUG-2021,16844.8,16896.45,16809.4,16830.1,522397392,30221.47
26-AUG-2021,16834.65,16888.85,16804.85,16841.6,527918913,30525.11
27-AUG-2021,16858.75,16945.5,16782.8,16930.85,442822464,28410.88
30-AUG-2021,17003.4,17183.05,16993.35,17164.2,546625136,30986.6
31-AUG-2021,17182.9,17394.6,17153.4,17373.1,774594698,52065.64
01-SEP-2021,17432.65,17470.65,17321.7,17343.3,615273961,36052.0
02-SEP-2021,17363.15,17515.55,17328.6,17504.6,568003449,31606.5
03-SEP-2021,17542.5,17613.5,17487.6,17597.45,541096268,31512.38
06-SEP-2021,17677.6,17695.75,17613.85,17641.0,402722253,27498.45
07-SEP-2021,17669.4,17691.15,17542.8,17618.7,438514793,26292.13
08-SEP-2021,17633.8,17647.95,17521.85,17626.2,542876868,30786.31
09-SEP-2021,17591.25,17663.35,17579.55,17652.9,427076245,23727.78
13-SEP-2021,17649.95,17669.25,17558.15,17648.6,456703597,24801.54
14-SEP-2021,17716.45,17733.25,17666.15,17678.45,1156986556,27604.77
15-SEP-2021,17694.6,17823.0,17690.95,17809.5,891381931,32615.31
16-SEP-2021,17838.25,17941.2,17808.85,17925.05,1733583827,40417.91
17-SEP-2021,17997.3,18072.5,17814.8,17864.55,1411683174,58056.5
20-SEP-2021,17719.65,17888.7,17619.65,17654.1,680330835,33120.38
21-SEP-2021,17696.0,17834.4,17577.1,17817.95,664499985,37902.57
22-SEP-2021,17838.85,17875.95,17787.0,17817.7,546864061,29720.12
23-SEP-2021,17939.85,18104.95,17917.3,18085.8,614465982,36466.14
24-SEP-2021,18159.65,18204.05,18054.6,18090.2,662104327,42665.57
27-SEP-2021,18167.9,18168.05,18028.0,18085.55,523832714,33468.28
28-SEP-2021,18135.9,18141.55,17811.2,17973.15,764833646,36815.85
29-SEP-2021,17881.7,17998.15,17834.8,17926.05,1015094815,42341.38
30-SEP-2021,17939.35,17962.55,17814.95,17845.1,774914523,36817.36
01-OCT-2021,17768.0,17802.25,17686.6,17778.55,847071913,30320.4
04-OCT-2021,17867.8,17992.25,17837.35,17956.75,702640441,31330.9
05-OCT-2021,17934.55,18093.2,17912.35,18082.8,790877229,32127.41
06-OCT-2021,18130.35,18157.45,17873.55,17905.85,830428886,34443.31
07-OCT-2021,18072.5,18122.4,18031.5,18058.0,785757555,36243.73
08-OCT-2021,18154.0,18195.3,18092.55,18141.7,689834891,31536.64
11-OCT-2021,18128.7,18289.45,18100.7,18198.9,683323566,36616.69
12-OCT-2021,18181.55,18275.0,18125.2,18258.85,724211945,35552.67
13-OCT-2021,18365.9,18469.1,18323.35,18433.2,901778939,44813.37
14-OCT-2021,18543.05,18621.6,18525.8,18610.35,976710994,49481.0
18-OCT-2021,18789.3,18807.5,18717.65,18734.9,1593724188,52503.55
19-OCT-2021,18869.65,18870.7,18604.1,18646.15,940417482,44209.69
20-OCT-2021,18665.05,18678.75,18399.75,18467.75,832368230,41676.2
21-OCT-2021,18587.2,18588.45,18240.2,18374.1,1048565491,43579.1
22-OCT-2021,18426.35,18502.85,18203.0,18285.15,988154975,36725.21
25-OCT-2021,18396.2,18406.15,18096.65,18272.4,1004845866,44464.05
26-OCT-2021,18301.0,18463.85,18260.75,18425.15,946700657,39259.83
27-OCT-2021,18457.2,18515.8,18348.25,18390.05,823745656,40497.79
28-OCT-2021,18368.25,18369.65,17971.6,18028.1,1102473497,42430.8
29-OCT-2021,18010.55,18114.5,17782.45,17880.8,913928498,40947.94
01-NOV-2021,17996.55,18156.45,17901.5,18134.6,806188031,35344.54
02-NOV-2021,18174.7,18211.0,18062.1,18101.0,664609217,32863.23
03-NOV-2021,18161.2,18200.0,17979.85,18066.95,680169466,34905.3
04-NOV-2021,18176.7,18188.2,18139.9,18156.15,119592729,4859.71
08-NOV-2021,18280.75,18339.65,18079.45,18320.65,706457009,40751.72
09-NOV-2021,18338.35,18364.6,18240.8,18309.05,608884160,33224.61
10-NOV-2021,18238.0,18335.2,18191.6,18291.75,661938185,33257.82
11-NOV-2021,18248.5,18252.6,18085.5,18156.8,570489700,28985.56
12-NOV-2021,18266.75,18407.45,18197.9,18389.5,473379047,31386.43
15-NOV-2021,18438.25,18498.7,18364.4,18401.65,485662765,27551.06
16-NOV-2021,18420.25,18425.8,18260.85,18301.45,506128195,31602.06
17-NOV-2021,18244.05,18338.35,18189.45,18211.35,505043036,32705.81
18-NOV-2021,18208.6,18260.6,17979.3,18059.5,671098013,33077.36
22-NOV-2021,18096.9,18103.5,17561.6,17708.55,740474645,40093.15
23-NOV-2021,17581.55,17865.7,17518.95,17823.5,956126397,45357.51
24-NOV-2021,17870.5,17917.1,17673.1,17733.0,570430991,32029.4
25-NOV-2021,17739.55,17884.95,17657.65,17861.65,531107649,30724.25
26-NOV-2021,17665.1,17683.5,17297.15,17340.5,744895684,40220.37
29-NOV-2021,17351.65,17448.75,17060.7,17339.15,661311253,36489.1
30-NOV-2021,17333.75,17611.4,17216.6,17270.25,978145103,54271.93
01-DEC-2021,17381.4,17482.65,17338.6,17444.45,626397053,31734.09
02-DEC-2021,17465.9,17694.3,17434.7,17675.0,526193475,30004.14
03-DEC-2021,17701.25,17764.15,17477.75,17493.7,567503105,30536.87
06-DEC-2021,17511.3,17517.9,17175.55,17197.5,525103845,23914.61
07-DEC-2021,17332.25,17535.4,17275.95,17464.95,772073633,29119.32
08-DEC-2021,17595.55,17766.1,17589.8,17751.9,564947557,29023.25
09-DEC-2021,17805.8,17824.2,17667.1,17797.8,803595454,26497.91
10-DEC-2021,17760.45,17821.15,17699.05,17802.6,701944295,24546.14
13-DEC-2021,17918.85,17941.35,17653.6,17664.85,752835906,29317.51
14-DEC-2021,17586.7,17677.4,17528.05,17637.7,623847228,29548.85
15-DEC-2021,17637.45,17662.95,17505.8,17526.35,489150253,23112.92
16-DEC-2021,17674.35,17680.8,17480.15,17539.3,501005246,23934.17
17-DEC-2021,17559.85,17578.75,17231.7,17249.0,677580927,39340.4
20-DEC-2021,17084.6,17097.0,16653.6,16856.2,707076359,33049.25
21-DEC-2021,17011.85,17192.95,16950.2,17037.75,531631132,26477.11
22-DEC-2021,17135.65,17248.45,17096.6,17232.8,503898252,23143.66
23-DEC-2021,17346.7,17398.35,17303.05,17360.65,433625376,21980.0
24-DEC-2021,17434.25,17441.55,17192.7,17273.65,438101332,20313.88
27-DEC-2021,17214.15,17374.8,17103.95,17351.8,363990750,17539.55
28-DEC-2021,17444.55,17517.85,17428.1,17501.75,393668030,19191.98
29-DEC-2021,17491.05,17552.7,17444.6,17478.8,416809053,18643.75
30-DEC-2021,17465.25,17516.05,17413.2,17449.3,593559976,27373.05
31-DEC-2021,17488.45,17659.55,17485.95,17618.8,371496953,19173.22
03-JAN-2022,17654.45,17894.15,17651.45,17874.0,575683312,21144.43
04-JAN-2022,17934.5,18051.5,17831.5,18030.95,674492688,24882.48
05-JAN-2022,18044.3,18164.7,17974.9,18147.5,789824157,31237.94
06-JAN-2022,17997.6,18025.25,17889.75,17985.6,550858346,29011.07
07-JAN-2022,18035.7,18140.85,17944.4,18053.95,591465718,28020.37
10-JAN-2022,18146.2,18243.25,18109.75,18229.1,543921895,27160.04
11-JAN-2022,18225.7,18295.0,18181.4,18275.15,569932171,28895.5
12-JAN-2022,18390.85,18443.8,18346.95,18430.25,492317459,30033.47
13-JAN-2022,18478.55,18495.65,18385.0,18482.45,643144164,35865.39
14-JAN-2022,18411.2,18515.1,18348.4,18485.7,454768633,27817.29
17-JAN-2022,18471.6,18553.4,18456.55,18543.2,480741724,30342.88
18-JAN-2022,18577.7,18595.15,18302.95,18331.7,542803602,30424.25
19-JAN-2022,18349.55,18349.55,18114.85,18179.7,623258579,35196.24
20-JAN-2022,18168.25,18187.6,17915.75,18021.1,514640853,33976.91
21-JAN-2022,17882.35,17953.6,17721.3,17856.15,584307648,34657.04
24-JAN-2022,17821.55,17841.4,17197.0,17353.45,824077868,38721.8
25-JAN-2022,17200.4,17519.6,17030.45,17489.15,697193637,40590.29
27-JAN-2022,17281.7,17376.85,17069.75,17302.35,870932337,47574.6
28-JAN-2022,17405.55,17587.6,17289.2,17314.7,753065462,38478.22
31-JAN-2022,17516.9,17623.25,17479.65,17547.4,643934374,33612.85
01-FEB-2022,17731.55,17826.15,17464.25,17796.25,851158008,39287.21
02-FEB-2022,17920.05,18012.25,17889.15,17998.75,654342247,31702.97
03-FEB-2022,17985.1,17996.3,17749.4,17794.7,582898924,28730.91
04-FEB-2022,17826.25,17858.2,17701.2,17755.3,625558256,28816.69
07-FEB-2022,17710.05,17791.7,17382.8,17477.65,792391604,31740.46
08-FEB-2022,17543.2,17572.7,17298.35,17509.8,761377909,32643.62
09-FEB-2022,17612.55,17720.9,17583.0,17707.85,546252731,26859.49
10-FEB-2022,17794.0,17869.1,17665.7,17842.9,623070495,30764.24
11-FEB-2022,17694.4,17696.95,17541.65,17606.6,552477065,30510.64
14-FEB-2022,17293.1,17318.45,17026.4,17060.7,675019407,33199.18
15-FEB-2022,17147.9,17582.9,17037.6,17560.55,653393865,32898.01
16-FEB-2022,17626.25,17706.1,17481.65,17530.65,525193322,27626.91
17-FEB-2022,17608.45,17657.1,17457.2,17524.45,481500002,25243.97
18-FEB-2022,17456.7,17586.35,17439.05,17472.9,428511837,21855.55
21-FEB-2022,17389.55,17532.4,17251.85,17379.1,449219806,24412.25
22-FEB-2022,17012.75,17321.15,17009.3,17276.5,647475236,32059.68
23-FEB-2022,17378.95,17413.3,17240.0,17273.45,495074727,24262.53
24-FEB-2022,16742.8,16897.85,16384.45,16428.05,1217075206,50092.19
25-FEB-2022,16703.0,16955.5,16676.6,16872.35,856270671,34646.99
28-FEB-2022,16701.7,17035.15,16568.45,17016.55,894962316,44527.78
02-MAR-2022,16826.25,16930.2,16732.05,16855.7,990392072,49111.73
03-MAR-2022,16991.0,17032.95,16708.1,16761.6,891718687,42033.84
04-MAR-2022,16610.75,16700.55,16384.25,16482.85,876335255,44092.48
07-MAR-2022,16116.1,16180.6,15938.75,16086.95,1011359532,47086.14
08-MAR-2022,15991.45,16267.05,15901.1,16251.65,970057628,48120.94
09-MAR-2022,16328.4,16648.1,16245.75,16571.55,862927767,44128.55
10-MAR-2022,16979.85,16979.85,16689.8,16835.5,947887015,45227.8
11-MAR-2022,16773.6,16928.25,16717.0,16877.7,648813389,31852.74
14-MAR-2022,16882.5,17092.15,16833.1,17076.6,646865590,32476.01
15-MAR-2022,17107.75,17136.9,16764.25,16873.45,757602885,39162.15
16-MAR-2022,17086.0,17209.5,17052.6,17198.0,536867561,28773.54
17-MAR-2022,17422.35,17553.7,17394.25,17505.4,1534521770,47278.29
21-MAR-2022,17550.5,17576.5,17306.6,17323.65,642894568,31109.92
22-MAR-2022,17329.55,17518.25,17195.6,17499.2,661587380,35430.7
23-MAR-2022,17593.4,17625.9,17399.8,17446.05,665051234,33853.19
24-MAR-2022,17305.85,17494.15,17301.8,17429.95,547125259,32265.4
25-MAR-2022,17500.85,17506.95,17287.85,17370.5,501916257,27859.31
28-MAR-2022,17404.8,17434.8,17213.8,17422.15,592729810,27627.63
29-MAR-2022,17500.45,17541.25,17438.4,17523.6,555541052,27711.18
30-MAR-2022,17665.6,17718.05,17589.15,17684.3,1071575198,41606.55
31-MAR-2022,17710.75,17752.55,17627.35,17660.35,545400626,32202.79
01-APR-2022,17643.9,17912.7,17631.1,17879.5,542934164,29132.51
04-APR-2022,18010.3,18281.95,17994.9,18256.1,625460745,47518.83
05-APR-2022,18294.25,18327.75,18159.85,18195.1,574202231,37887.72
06-APR-2022,18089.3,18154.05,18042.85,18075.1,633715622,33765.24
07-APR-2022,18006.65,18092.3,17906.1,17920.8,598781985,35577.11
08-APR-2022,17993.65,18144.35,17906.55,18089.3,526966875,35438.36
11-APR-2022,18062.45,18114.55,17992.95,18032.4,485791794,31029.93
12-APR-2022,17965.3,17970.95,17786.95,17877.55,526484060,35744.67
13-APR-2022,17956.2,18017.3,17816.2,17835.2,452942627,27170.1
18-APR-2022,17566.0,17615.05,17440.6,17565.95,592984885,38703.03
19-APR-2022,17662.55,17687.45,17199.5,17330.4,649407575,45457.05
20-APR-2022,17425.2,17553.95,17353.9,17496.65,489476021,34308.89
21-APR-2022,17602.6,17766.9,17578.0,17750.2,485141842,33655.36
22-APR-2022,17610.3,17678.25,17518.85,17541.1,433798621,32584.12
25-APR-2022,17373.15,17403.9,17236.45,17300.35,526765371,30431.12
26-APR-2022,17472.1,17600.45,17429.85,17577.8,455170139,30243.58
27-APR-2022,17453.55,17484.15,17321.1,17398.55,460394240,32337.73
28-APR-2022,17557.6,17687.5,17429.2,17615.4,491821341,35034.66
29-APR-2022,17703.1,17741.4,17404.9,17457.2,535222033,37123.71
02-MAY-2022,17286.65,17439.9,17269.85,17419.45,427130292,26350.33
04-MAY-2022,17451.15,17483.8,16944.55,17004.05,546540108,34403.99
05-MAY-2022,17186.35,17270.6,16978.65,17016.6,472621694,28197.7
06-MAY-2022,16740.1,16807.1,16654.25,16729.55,573858432,33593.42
09-MAY-2022,16549.25,16694.6,16441.4,16581.8,497883224,29782.5
10-MAY-2022,16533.4,16653.85,16426.9,16466.25,510072619,29574.33
